Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630410559037,0405C410,true,Rx,0,8,02,01,37,45,F3,88,5B,8B,
-1762630410558866,0405C430,true,Rx,0,8,02,64,24,2D,B3,FF,6A,00,
-1762630410558738,0405C530,true,Rx,0,5,01,8B,FF,0F,02,00,00,00,
-1762630410558653,0405C530,true,Rx,0,5,02,BA,FF,15,01,00,00,00,
-1762630410558525,1C0000DA,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630410558397,1C0000DA,true,Rx,0,5,00,6B,16,40,03,00,00,00,
-1762630410556391,1C000346,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630410556263,1C000346,true,Rx,0,5,00,6B,17,1E,03,00,00,00,
-1762630410553746,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410550973,1C00003A,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630410550845,1C00003A,true,Rx,0,5,00,7F,16,40,03,00,00,00,
-1762630410549906,1C000341,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630410549821,1C000341,true,Rx,0,5,00,7F,17,1E,03,00,00,00,
-1762630410549224,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410549096,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410548925,0401E451,true,Rx,0,8,01,6B,72,FE,FF,FF,00,00,
-1762630410548797,0401E451,true,Rx,0,8,00,6B,4B,FF,FF,FF,00,00,
-1762630410545512,040A2011,true,Rx,0,8,ED,FF,FB,FF,D3,03,6E,BF,
-1762630410545384,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,6E,BF,
-1762630410543976,040A2012,true,Rx,0,8,0E,00,FA,FF,EB,03,6F,BF,
-1762630410543805,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,6F,BF,
-1762630410539709,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630410539581,0401E412,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410539453,0401E452,true,Rx,0,8,01,74,C9,F5,FF,FF,00,00,
-1762630410539283,0401E452,true,Rx,0,8,00,74,44,F5,FF,FF,00,00,
-1762630410535784,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410534760,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410533950,1C00005A,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630410533822,1C00005A,true,Rx,0,5,00,6F,16,40,03,00,00,00,
-1762630410532968,1C000342,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630410532840,1C000342,true,Rx,0,5,00,6F,17,1E,03,00,00,00,
-1762630410529214,0401E411,true,Rx,0,7,00,01,FC,FF,00,00,00,00,
-1762630410529086,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410528958,0401E451,true,Rx,0,8,01,7F,72,FE,FF,FF,00,00,
-1762630410528787,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630410528702,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630410528531,0401E451,true,Rx,0,8,00,7F,4B,FF,FF,FF,00,00,
-1762630410526995,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630410526825,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630410525502,040A2011,true,Rx,0,8,E8,FF,F7,FF,CB,03,82,BF,
-1762630410525374,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,82,BF,
-1762630410523966,040A2012,true,Rx,0,8,10,00,FA,FF,EC,03,83,BF,
-1762630410523838,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,83,BF,
-1762630410523155,0405240A,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630410519700,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630410519572,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630410519444,0401E452,true,Rx,0,8,01,88,C9,F5,FF,FF,00,00,
-1762630410519273,0401E452,true,Rx,0,8,00,88,44,F5,FF,FF,00,00,
-1762630410512191,0405C40F,true,Rx,0,8,00,01,2C,40,9E,51,C0,2E,
-1762630410512063,0405C42F,true,Rx,0,8,00,64,9E,29,0F,00,3E,00,
-1762630410511892,0405C40F,true,Rx,0,8,01,01,E2,3F,E0,51,88,1D,
-1762630410511764,0405C42F,true,Rx,0,8,01,64,DE,29,1A,00,0C,00,
-1762630410511636,0405C52F,true,Rx,0,5,00,E9,FF,25,00,00,00,00,
-1762630410511508,0405C40F,true,Rx,0,8,02,01,46,41,F4,51,0E,D5,
-1762630410511380,0405C42F,true,Rx,0,8,02,64,82,28,D4,FF,43,00,
-1762630410511252,0405C52F,true,Rx,0,5,02,E0,FF,15,00,00,00,00,
-1762630410511167,0405C52F,true,Rx,0,5,01,CF,FF,25,00,00,00,00,
-1762630410510313,0405C410,true,Rx,0,8,00,01,D0,45,C0,87,30,72,
-1762630410510185,0405C430,true,Rx,0,8,00,64,76,07,B3,FE,05,00,
-1762630410510057,0405C410,true,Rx,0,8,01,01,85,4C,88,88,B5,47,
-1762630410509929,0405C430,true,Rx,0,8,01,64,6C,2B,18,FF,AC,FE,
-1762630410509801,0405C530,true,Rx,0,5,00,3D,01,88,00,00,00,00,
-1762630410509673,0405C410,true,Rx,0,8,02,01,36,45,FB,88,AA,8B,
-1762630410509503,0405C430,true,Rx,0,8,02,64,1F,2D,A1,FF,AF,FF,
-1762630410509417,0405C530,true,Rx,0,5,02,1A,00,57,00,00,00,00,
-1762630410509289,0405C530,true,Rx,0,5,01,44,01,F8,01,00,00,00,
-1762630410509161,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630410509033,0401E411,true,Rx,0,7,01,01,05,00,00,00,00,00,
-1762630410508863,0401E451,true,Rx,0,8,01,93,72,FE,FF,FF,00,00,
-1762630410508735,0401E451,true,Rx,0,8,00,93,4B,FF,FF,FF,00,00,
-1762630410505492,040A2011,true,Rx,0,8,E6,FF,F6,FF,D0,03,96,BF,
-1762630410505364,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,96,BF,
-1762630410503999,040A2012,true,Rx,0,8,10,00,F9,FF,EC,03,97,BF,
-1762630410503828,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,97,BF,
-1762630410503743,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410499690,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410499562,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410499391,0401E452,true,Rx,0,8,01,9C,C9,F5,FF,FF,00,00,
-1762630410499263,0401E452,true,Rx,0,8,00,9C,44,F5,FF,FF,00,00,
-1762630410489194,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410489066,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630410488938,0401E451,true,Rx,0,8,01,A7,72,FE,FF,FF,00,00,
-1762630410488810,0401E451,true,Rx,0,8,00,A7,4B,FF,FF,FF,00,00,
-1762630410485525,040A2011,true,Rx,0,8,EC,FF,F6,FF,D0,03,AA,BF,
-1762630410485354,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,AA,BF,
-1762630410484885,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410483989,040A2012,true,Rx,0,8,0E,00,F8,FF,EA,03,AB,BF,
-1762630410483861,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,AB,BF,
-1762630410483477,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410480448,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410479680,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410479552,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410479381,0401E452,true,Rx,0,8,01,B0,C9,F5,FF,FF,00,00,
-1762630410479253,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630410479125,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630410478997,0401E452,true,Rx,0,8,00,B0,44,F5,FF,FF,00,00,
-1762630410477845,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410474432,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630410469227,0401E411,true,Rx,0,7,00,01,07,00,00,00,00,00,
-1762630410469099,0401E411,true,Rx,0,7,01,01,05,00,00,00,00,00,
-1762630410468928,0401E451,true,Rx,0,8,01,BB,72,FE,FF,FF,00,00,
-1762630410468800,0401E451,true,Rx,0,8,00,BB,4B,FF,FF,FF,00,00,
-1762630410466966,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630410466880,04098C51,true,Rx,0,3,00,EF,FF,00,00,00,00,00,
-1762630410465088,040A2011,true,Rx,0,8,EB,FF,F9,FF,D2,03,BF,BF,
-1762630410464960,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,BE,BF,
-1762630410463979,040A2012,true,Rx,0,8,0B,00,F8,FF,E7,03,BF,BF,
-1762630410463808,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,BF,BF,
-1762630410462187,0405C40F,true,Rx,0,8,00,01,2C,40,8F,51,C2,2E,
-1762630410462059,0405C42F,true,Rx,0,8,00,64,B1,29,0D,00,43,00,
-1762630410461931,0405C40F,true,Rx,0,8,01,01,CA,3F,EE,51,7A,1D,
-1762630410461761,0405C42F,true,Rx,0,8,01,64,E7,29,F2,FF,76,00,
-1762630410461675,0405C52F,true,Rx,0,5,00,D5,FF,32,00,00,00,00,
-1762630410461547,0405C40F,true,Rx,0,8,02,01,42,41,EB,51,40,D5,
-1762630410461377,0405C42F,true,Rx,0,8,02,64,8B,28,D7,FF,49,00,
-1762630410461291,0405C52F,true,Rx,0,5,02,E5,FF,09,00,00,00,00,
-1762630410461163,0405C52F,true,Rx,0,5,01,9E,FF,19,00,00,00,00,
-1762630410460310,0405C410,true,Rx,0,8,00,01,D4,45,BB,87,2F,72,
-1762630410460182,0405C430,true,Rx,0,8,00,64,B3,07,CF,01,98,FD,
-1762630410460054,0405C410,true,Rx,0,8,01,01,79,4C,F8,87,14,48,
-1762630410459926,0405C430,true,Rx,0,8,01,64,6A,2B,B9,00,A8,FE,
-1762630410459798,0405C530,true,Rx,0,5,00,16,01,C9,00,00,00,00,
-1762630410459670,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630410459499,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410459371,0401E452,true,Rx,0,8,01,C4,C9,F5,FF,FF,00,00,
-1762630410459243,0401E452,true,Rx,0,8,00,C4,44,F5,FF,FF,00,00,
-1762630410459073,0405C410,true,Rx,0,8,02,01,40,45,03,89,68,8B,
-1762630410458945,0405C430,true,Rx,0,8,02,64,0E,2D,68,FF,5B,FF,
-1762630410458859,0405C530,true,Rx,0,5,02,CE,FF,FC,FF,00,00,00,
-1762630410458731,0405C530,true,Rx,0,5,01,76,01,CA,01,00,00,00,
-1762630410457025,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410456683,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410453953,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410449217,0401E411,true,Rx,0,7,00,01,FD,FF,00,00,00,00,
-1762630410449089,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410448961,0401E451,true,Rx,0,8,01,CF,72,FE,FF,FF,00,00,
-1762630410448833,0401E451,true,Rx,0,8,00,CF,4B,FF,FF,FF,00,00,
-1762630410445505,040A2011,true,Rx,0,8,E9,FF,FA,FF,D2,03,D2,BF,
-1762630410445334,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,D2,BF,
-1762630410443969,040A2012,true,Rx,0,8,0F,00,F8,FF,E9,03,D3,BF,
-1762630410443841,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,D3,BF,
-1762630410439703,0401E412,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630410439575,0401E412,true,Rx,0,7,01,01,FD,FF,00,00,00,00,
-1762630410439404,0401E452,true,Rx,0,8,01,D8,C9,F5,FF,FF,00,00,
-1762630410439276,0401E452,true,Rx,0,8,00,D8,44,F5,FF,FF,00,00,
-1762630410437996,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630410437825,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630410429177,0401E411,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630410429049,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630410428878,0401E451,true,Rx,0,8,01,E3,72,FE,FF,FF,00,00,
-1762630410428750,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630410428622,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630410428494,0401E451,true,Rx,0,8,00,E3,4B,FF,FF,FF,00,00,
-1762630410425465,040A2011,true,Rx,0,8,EA,FF,F9,FF,D0,03,E6,BF,
-1762630410425337,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,E6,BF,
-1762630410425209,040D6863,true,Rx,0,6,00,00,00,00,00,01,00,00,
-1762630410425081,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630410424356,0405240A,true,Rx,0,3,05,00,00,00,00,00,00,00,
-1762630410423929,040A2012,true,Rx,0,8,0D,00,FB,FF,EB,03,E7,BF,
-1762630410423801,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,E7,BF,
-1762630410423119,040D6863,true,Rx,0,6,01,00,00,00,00,01,00,00,
-1762630410421156,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630410419663,0401E412,true,Rx,0,7,00,01,07,00,00,00,00,00,
-1762630410419535,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410419407,0401E452,true,Rx,0,8,01,EC,C9,F5,FF,FF,00,00,
-1762630410419236,0401E452,true,Rx,0,8,00,EC,44,F5,FF,FF,00,00,
-1762630410412111,0405C40F,true,Rx,0,8,00,01,34,40,88,51,B7,2E,
-1762630410411983,0405C42F,true,Rx,0,8,00,64,BA,29,0D,00,45,00,
-1762630410411898,0405C52F,true,Rx,0,5,00,F5,FF,1F,00,00,00,00,
-1762630410411727,0405C40F,true,Rx,0,8,01,01,DB,3F,B5,51,87,1D,
-1762630410411599,0405C42F,true,Rx,0,8,01,64,04,2A,F6,FF,8D,00,
-1762630410411471,0405C40F,true,Rx,0,8,02,01,3C,41,EF,51,11,D5,
-1762630410411343,0405C42F,true,Rx,0,8,02,64,8F,28,E2,FF,31,00,
-1762630410411215,0405C52F,true,Rx,0,5,01,BA,FF,2F,00,00,00,00,
-1762630410411130,0405C52F,true,Rx,0,5,02,E5,FF,13,00,00,00,00,
-1762630410410319,0405C410,true,Rx,0,8,00,01,D4,45,5F,87,B9,72,
-1762630410410149,0405C430,true,Rx,0,8,00,64,BD,07,85,02,1D,FE,
-1762630410410063,0405C530,true,Rx,0,5,00,10,01,C3,00,00,00,00,
-1762630410409935,0405C410,true,Rx,0,8,01,01,7A,4C,6F,88,7F,48,
-1762630410409765,0405C430,true,Rx,0,8,01,64,33,2C,49,FF,38,FF,
-1762630410409637,0405C410,true,Rx,0,8,02,01,36,45,F4,88,64,8B,
-1762630410409509,0405C430,true,Rx,0,8,02,64,20,2D,FA,FF,40,FF,
-1762630410409381,0405C530,true,Rx,0,5,01,8F,01,DC,FF,00,00,00,
-1762630410409295,0405C530,true,Rx,0,5,02,4B,00,B1,FF,00,00,00,
-1762630410409125,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630410408997,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630410408869,0401E451,true,Rx,0,8,01,F7,72,FE,FF,FF,00,00,
-1762630410408741,0401E451,true,Rx,0,8,00,F7,4B,FF,FF,FF,00,00,
-1762630410405455,040A2011,true,Rx,0,8,ED,FF,F9,FF,CF,03,FA,BF,
-1762630410405327,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,FA,BF,
-1762630410404431,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410403919,040A2012,true,Rx,0,8,0D,00,F9,FF,EA,03,FB,BF,
-1762630410403791,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,FB,BF,
-1762630410403663,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410399653,0401E412,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630410399525,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630410399397,0401E452,true,Rx,0,8,01,00,C9,F5,FF,FF,00,00,
-1762630410399269,0401E452,true,Rx,0,8,00,00,44,F5,FF,FF,00,00,
-1762630410399184,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410398842,1C0003FA,true,Rx,0,8,02,FD,1F,00,00,00,00,00,
-1762630410398672,1C0003FA,true,Rx,0,8,00,E2,14,02,01,28,80,33,
-1762630410398544,1C0003FA,true,Rx,0,8,00,00,00,57,69,66,69,42,
-1762630410398416,1C0003FA,true,Rx,0,8,6C,65,44,6F,6E,67,6C,65,
-1762630410398330,1C0003FA,true,Rx,0,3,00,3C,03,00,00,00,00,00,
-1762630410389200,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630410389072,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410388901,0401E451,true,Rx,0,8,01,0B,72,FE,FF,FF,00,00,
-1762630410388773,0401E451,true,Rx,0,8,00,0B,4B,FF,FF,FF,00,00,
-1762630410388048,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410385488,040A2011,true,Rx,0,8,E7,FF,F6,FF,D0,03,0E,C0,
-1762630410385360,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,0E,C0,
-1762630410383952,1C0000DA,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630410383824,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,0F,C0,
-1762630410383696,040A2012,true,Rx,0,8,0F,00,FA,FF,EF,03,0F,C0,
-1762630410383526,1C0000DA,true,Rx,0,5,00,86,16,40,03,00,00,00,
-1762630410381819,1C000346,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630410381691,1C000346,true,Rx,0,5,00,86,17,1E,03,00,00,00,
-1762630410380795,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410379643,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630410379515,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630410379387,0401E452,true,Rx,0,8,01,14,C9,F5,FF,FF,00,00,
-1762630410379259,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630410379131,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630410379003,0401E452,true,Rx,0,8,00,14,44,F5,FF,FF,00,00,
-1762630410378662,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410377936,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410373243,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630410369190,0401E411,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630410369062,0401E411,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630410368934,0401E451,true,Rx,0,8,01,1F,72,FE,FF,FF,00,00,
-1762630410368763,0401E451,true,Rx,0,8,00,1F,4B,FF,FF,FF,00,00,
-1762630410366972,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630410366886,04098C51,true,Rx,0,3,00,E9,FF,00,00,00,00,00,
-1762630410364710,040A2011,true,Rx,0,8,EC,FF,F5,FF,D4,03,23,C0,
-1762630410364540,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,23,C0,
-1762630410363942,040A2012,true,Rx,0,8,0F,00,F7,FF,ED,03,23,C0,
-1762630410363814,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,23,C0,
-1762630410362150,0405C40F,true,Rx,0,8,00,01,3D,40,73,51,6C,2E,
-1762630410362022,0405C42F,true,Rx,0,8,00,64,92,29,F8,FF,34,00,
-1762630410361894,0405C40F,true,Rx,0,8,01,01,EA,3F,E7,51,3D,1D,
-1762630410361766,0405C42F,true,Rx,0,8,01,64,DB,29,F2,FF,34,00,
-1762630410361638,0405C52F,true,Rx,0,5,00,11,00,10,00,00,00,00,
-1762630410361510,0405C40F,true,Rx,0,8,02,01,45,41,F7,51,42,D5,
-1762630410361382,0405C42F,true,Rx,0,8,02,64,91,28,FF,FF,35,00,
-1762630410361254,0405C52F,true,Rx,0,5,02,E9,FF,18,00,00,00,00,
-1762630410361126,0405C52F,true,Rx,0,5,01,BC,FF,4A,00,00,00,00,
-1762630410360316,0405C410,true,Rx,0,8,00,01,DE,45,65,87,E7,72,
-1762630410360145,0405C430,true,Rx,0,8,00,64,B3,07,9B,FF,E4,FF,
-1762630410360017,0405C410,true,Rx,0,8,01,01,73,4C,7F,88,EB,47,
-1762630410359889,0405C430,true,Rx,0,8,01,64,55,2C,72,FE,40,FF,
-1762630410359761,0405C530,true,Rx,0,5,00,8C,00,3A,FF,00,00,00,
-1762630410359633,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630410359505,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630410359377,0401E452,true,Rx,0,8,01,28,C9,F5,FF,FF,00,00,
-1762630410359207,0401E452,true,Rx,0,8,00,28,44,F5,FF,FF,00,00,
-1762630410359079,0405C410,true,Rx,0,8,02,01,2C,45,D0,88,58,8B,
-1762630410358951,0405C430,true,Rx,0,8,02,64,59,2D,7E,FF,5F,FF,
-1762630410358823,0405C530,true,Rx,0,5,02,42,00,6D,FF,00,00,00,
-1762630410358695,0405C530,true,Rx,0,5,01,7E,01,1E,FF,00,00,00,
-1762630410358567,1C00005A,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630410358439,1C00005A,true,Rx,0,5,00,24,16,40,03,00,00,00,
-1762630410354087,1C000342,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630410354001,1C000342,true,Rx,0,5,00,24,17,1E,03,00,00,00,
-1762630410353873,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410349180,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630410349052,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410348924,0401E451,true,Rx,0,8,01,33,72,FE,FF,FF,00,00,
-1762630410348754,0401E451,true,Rx,0,8,00,33,4B,FF,FF,FF,00,00,
-1762630410348668,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630410348540,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630410345852,040A2011,true,Rx,0,8,E9,FF,F9,FF,D3,03,36,C0,
-1762630410345682,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,36,C0,
-1762630410343932,040A2012,true,Rx,0,8,0B,00,F9,FF,EC,03,37,C0,
-1762630410343804,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,37,C0,
-1762630410339666,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630410339538,0401E412,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630410339367,0401E452,true,Rx,0,8,01,3C,C9,F5,FF,FF,00,00,
-1762630410339239,0401E452,true,Rx,0,8,00,3C,44,F5,FF,FF,00,00,
-1762630410329170,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630410329042,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410328872,0401E451,true,Rx,0,8,01,47,72,FE,FF,FF,00,00,
-1762630410328744,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630410328658,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630410328488,0401E451,true,Rx,0,8,00,47,4B,FF,FF,FF,00,00,
-1762630410325459,040A2011,true,Rx,0,8,EA,FF,F6,FF,D4,03,4A,C0,
-1762630410325331,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,4A,C0,
-1762630410324392,0405240A,true,Rx,0,3,06,00,00,00,00,00,00,00,
-1762630410323923,040A2012,true,Rx,0,8,10,00,F8,FF,EA,03,4B,C0,
-1762630410323795,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,4B,C0,
-1762630410323411,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410320168,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630410319656,0401E412,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630410319528,0401E412,true,Rx,0,7,01,01,FC,FF,00,00,00,00,
-1762630410319400,0401E452,true,Rx,0,8,01,50,C9,F5,FF,FF,00,00,
-1762630410319229,0401E452,true,Rx,0,8,00,50,44,F5,FF,FF,00,00,
-1762630410312147,0405C40F,true,Rx,0,8,00,01,3B,40,7B,51,6F,2E,
-1762630410312019,0405C42F,true,Rx,0,8,00,64,8C,29,E7,FF,31,00,
-1762630410311891,0405C52F,true,Rx,0,5,00,0E,00,FA,FF,00,00,00,
-1762630410311763,0405C40F,true,Rx,0,8,01,01,F4,3F,0E,52,96,1D,
-1762630410311635,0405C42F,true,Rx,0,8,01,64,FC,29,3D,00,64,00,
-1762630410311507,0405C40F,true,Rx,0,8,02,01,50,41,FD,51,38,D5,
-1762630410311336,0405C42F,true,Rx,0,8,02,64,6B,28,20,00,29,00,
-1762630410311251,0405C52F,true,Rx,0,5,01,F7,FF,D3,FF,00,00,00,
-1762630410311123,0405C52F,true,Rx,0,5,02,EC,FF,14,00,00,00,00,
-1762630410310312,0405C410,true,Rx,0,8,00,01,BD,45,40,87,91,72,
-1762630410310142,0405C430,true,Rx,0,8,00,64,CB,07,BA,FF,90,FF,
-1762630410310014,0405C410,true,Rx,0,8,01,01,91,4C,34,88,6C,47,
-1762630410309886,0405C430,true,Rx,0,8,01,64,F4,2B,27,01,25,FF,
-1762630410309758,0405C530,true,Rx,0,5,00,84,00,51,FE,00,00,00,
-1762630410309630,0405C410,true,Rx,0,8,02,01,40,45,3D,89,09,8B,
-1762630410309459,0405C430,true,Rx,0,8,02,64,71,2D,E9,FF,80,FF,
-1762630410309374,0405C530,true,Rx,0,5,02,D1,FF,E3,FE,00,00,00,
-1762630410309246,0405C530,true,Rx,0,5,01,35,02,05,FE,00,00,00,
-1762630410309118,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410308990,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630410308862,0401E451,true,Rx,0,8,01,5B,72,FE,FF,FF,00,00,
-1762630410308691,0401E451,true,Rx,0,8,00,5B,4B,FF,FF,FF,00,00,
-1762630410305449,040A2011,true,Rx,0,8,EA,FF,F5,FF,CF,03,5E,C0,
-1762630410305321,04056411,true,Rx,0,8,F8,FF,04,00,05,FD,5E,C0,
-1762630410303913,040A2012,true,Rx,0,8,0D,00,FA,FF,EE,03,5F,C0,
-1762630410303785,04056412,true,Rx,0,8,F9,FF,F8,FF,49,04,5F,C0,
-1762630410303699,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630410299689,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630410299518,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630410299390,0401E452,true,Rx,0,8,01,64,C9,F5,FF,FF,00,00,
-1762630410299262,0401E452,true,Rx,0,8,00,64,44,F5,FF,FF,00,00,
