Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630397096555,0405C42F,true,Rx,0,8,00,64,E0,24,62,00,6C,00,
-1762630397096427,0405C52F,true,Rx,0,5,00,38,00,6A,FF,00,00,00,
-1762630397096299,0405C40F,true,Rx,0,8,01,01,63,37,56,29,4C,18,
-1762630397096171,0405C42F,true,Rx,0,8,01,64,1D,24,33,00,3B,FF,
-1762630397096001,0405C40F,true,Rx,0,8,02,01,FE,36,ED,2D,9D,1A,
-1762630397095873,0405C42F,true,Rx,0,8,02,64,7B,24,DA,FF,3E,00,
-1762630397095787,0405C52F,true,Rx,0,5,01,3A,FF,66,FE,00,00,00,
-1762630397095659,0405C52F,true,Rx,0,5,02,BA,FF,21,00,00,00,00,
-1762630397095147,1C00017A,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630397095019,1C00017A,true,Rx,0,5,00,75,16,40,03,00,00,00,
-1762630397094891,0405C410,true,Rx,0,8,00,01,FF,40,B0,3A,6F,25,
-1762630397094763,0405C430,true,Rx,0,8,00,64,71,28,83,FE,8E,FD,
-1762630397094635,0405C410,true,Rx,0,8,01,01,F2,40,EB,37,EC,21,
-1762630397094465,0405C430,true,Rx,0,8,01,64,E9,27,D6,00,20,01,
-1762630397094337,0405C530,true,Rx,0,5,00,41,00,E9,FE,00,00,00,
-1762630397094209,0405C410,true,Rx,0,8,02,01,89,40,83,34,54,1F,
-1762630397094081,0405C430,true,Rx,0,8,02,64,A7,27,D6,01,49,FD,
-1762630397093953,0405C530,true,Rx,0,5,02,56,02,04,00,00,00,00,
-1762630397093825,0405C530,true,Rx,0,5,01,31,FD,CE,FA,00,00,00,
-1762630397093697,1C00029A,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630397093611,1C00029A,true,Rx,0,5,00,B8,16,40,03,00,00,00,
-1762630397093441,0401E411,true,Rx,0,7,00,05,C3,00,9E,FF,01,00,
-1762630397093355,0401E411,true,Rx,0,7,01,05,D0,FF,0C,FF,01,00,
-1762630397093185,0401E451,true,Rx,0,8,01,3A,7C,FE,FF,FF,DE,FC,
-1762630397093057,0401E451,true,Rx,0,8,00,3A,4B,03,00,00,BC,FB,
-1762630397092929,1C00023A,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630397092758,1C00034B,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630397092630,1C00023A,true,Rx,0,5,00,3B,16,40,03,00,00,00,
-1762630397092545,1C00034B,true,Rx,0,5,00,75,17,1E,03,00,00,00,
-1762630397091478,040A2012,true,Rx,0,8,50,00,AA,FF,C3,03,3A,EA,
-1762630397091350,04056412,true,Rx,0,8,FD,FF,FD,FF,D5,01,3A,EA,
-1762630397090667,1C000351,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630397090539,1C000351,true,Rx,0,5,00,3B,17,1E,03,00,00,00,
-1762630397089899,040A2011,true,Rx,0,8,BE,FF,E7,FF,F8,03,3D,EA,
-1762630397089771,04056411,true,Rx,0,8,FD,FF,03,00,8D,00,3D,EA,
-1762630397089558,1C000354,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630397089430,1C000354,true,Rx,0,5,00,B8,17,1E,03,00,00,00,
-1762630397087169,0401E412,true,Rx,0,7,00,05,68,00,C9,FE,01,00,
-1762630397087041,0401E412,true,Rx,0,7,01,05,1E,00,30,FF,01,00,
-1762630397086913,0401E452,true,Rx,0,8,01,3F,0E,03,00,00,FA,FA,
-1762630397086785,0401E452,true,Rx,0,8,00,3F,24,FD,FF,FF,41,F8,
-1762630397086614,1C0000BA,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630397086529,1C0000BA,true,Rx,0,5,00,6A,16,40,03,00,00,00,
-1762630397086358,1C00037A,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630397086273,1C00037A,true,Rx,0,5,00,F6,16,40,03,00,00,00,
-1762630397085078,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630397084950,0401E481,true,Rx,0,4,11,00,A3,FF,00,00,00,00,
-1762630397084865,0401E481,true,Rx,0,4,12,00,C8,FE,00,00,00,00,
-1762630397084737,0401E481,true,Rx,0,4,12,01,44,FF,00,00,00,00,
-1762630397084609,1C000345,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630397084481,1C000345,true,Rx,0,5,00,6A,17,1E,03,00,00,00,
-1762630397083884,1C00035B,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630397083756,1C00035B,true,Rx,0,5,00,F6,17,1E,03,00,00,00,
-1762630397073559,0401E411,true,Rx,0,7,00,05,D3,00,A0,FF,01,00,
-1762630397073431,0401E411,true,Rx,0,7,01,05,C8,FF,E9,FE,01,00,
-1762630397073303,0401E451,true,Rx,0,8,01,4E,79,FE,FF,FF,EA,FC,
-1762630397073132,0401E451,true,Rx,0,8,00,4E,4A,03,00,00,BE,FB,
-1762630397071511,040A2012,true,Rx,0,8,CD,FF,8C,00,3B,04,4E,EA,
-1762630397071340,04056412,true,Rx,0,8,FD,FF,FD,FF,D1,01,4E,EA,
-1762630397069847,040A2011,true,Rx,0,8,A3,FF,29,00,6C,03,51,EA,
-1762630397069719,04056411,true,Rx,0,8,FC,FF,04,00,89,00,51,EA,
-1762630397067287,1C00005A,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630397067159,0401E412,true,Rx,0,7,00,05,7A,00,CE,FE,01,00,
-1762630397067031,0401E412,true,Rx,0,7,01,05,1E,00,32,FF,01,00,
-1762630397066903,0401E452,true,Rx,0,8,01,53,0C,03,00,00,07,FB,
-1762630397066775,0401E452,true,Rx,0,8,00,53,20,FD,FF,FF,3D,F8,
-1762630397066647,1C00005A,true,Rx,0,5,00,24,16,40,03,00,00,00,
-1762630397065282,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630397065196,0401E481,true,Rx,0,4,11,00,A3,FF,00,00,00,00,
-1762630397065068,0401E481,true,Rx,0,4,12,00,C8,FE,00,00,00,00,
-1762630397064983,0401E481,true,Rx,0,4,12,01,44,FF,00,00,00,00,
-1762630397062509,1C000342,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630397062423,1C000342,true,Rx,0,5,00,24,17,1E,03,00,00,00,
-1762630397057645,0405240A,true,Rx,0,3,44,FE,00,00,00,00,00,00,
-1762630397053549,0401E411,true,Rx,0,7,00,05,CB,00,9D,FF,01,00,
-1762630397053421,0401E411,true,Rx,0,7,01,05,C0,FF,ED,FE,01,00,
-1762630397053293,0401E451,true,Rx,0,8,00,62,49,03,00,00,C2,FB,
-1762630397053165,0401E451,true,Rx,0,8,01,62,77,FE,FF,FF,F3,FC,
-1762630397051458,040A2012,true,Rx,0,8,06,00,09,00,E9,03,62,EA,
-1762630397051330,04056412,true,Rx,0,8,FC,FF,FA,FF,CC,01,62,EA,
-1762630397050349,04072001,true,Rx,0,4,01,01,01,00,00,00,00,00,
-1762630397049880,040A2011,true,Rx,0,8,61,00,F2,FF,CA,03,65,EA,
-1762630397049709,04056411,true,Rx,0,8,FC,FF,03,00,84,00,65,EA,
-1762630397047192,0401E412,true,Rx,0,7,00,05,72,00,D6,FE,01,00,
-1762630397047064,0401E412,true,Rx,0,7,01,05,19,00,3E,FF,01,00,
-1762630397046936,0401E452,true,Rx,0,8,01,67,0A,03,00,00,0B,FB,
-1762630397046808,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630397046680,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630397046509,0401E452,true,Rx,0,8,00,67,1D,FD,FF,FF,33,F8,
-1762630397046424,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397046296,0405C40F,true,Rx,0,8,00,01,05,39,F9,24,E2,15,
-1762630397046168,0405C42F,true,Rx,0,8,00,64,DA,24,6F,00,AC,FF,
-1762630397045997,0405C40F,true,Rx,0,8,01,01,78,37,1B,2A,18,19,
-1762630397045869,0405C42F,true,Rx,0,8,01,64,C1,23,6E,FF,29,FF,
-1762630397045784,0405C52F,true,Rx,0,5,01,4D,00,09,00,00,00,00,
-1762630397045613,0405C40F,true,Rx,0,8,02,01,0A,37,06,2E,F3,1A,
-1762630397045528,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397045400,0405C42F,true,Rx,0,8,02,64,95,24,D0,FF,3A,00,
-1762630397045315,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397045187,0405C52F,true,Rx,0,5,02,C2,FF,26,00,00,00,00,
-1762630397045101,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630397045016,0401E481,true,Rx,0,4,11,00,A2,FF,00,00,00,00,
-1762630397044888,0401E481,true,Rx,0,4,12,00,C6,FE,00,00,00,00,
-1762630397044803,0401E481,true,Rx,0,4,12,01,46,FF,00,00,00,00,
-1762630397044632,0405C410,true,Rx,0,8,00,01,9C,41,33,3A,A7,25,
-1762630397044504,0405C430,true,Rx,0,8,00,64,B4,28,B9,00,34,FF,
-1762630397044376,0405C410,true,Rx,0,8,01,01,51,41,36,37,DA,21,
-1762630397044205,0405C430,true,Rx,0,8,01,64,19,28,27,04,2E,FD,
-1762630397044120,0405C52F,true,Rx,0,5,00,83,00,61,FF,00,00,00,
-1762630397043992,0405C410,true,Rx,0,8,02,01,FB,40,0C,34,C9,1F,
-1762630397043864,0405C530,true,Rx,0,5,01,E8,FC,1E,FC,00,00,00,
-1762630397043736,0405C430,true,Rx,0,8,02,64,7F,28,E1,02,A9,00,
-1762630397043608,0405C530,true,Rx,0,5,02,1B,02,1C,03,00,00,00,
-1762630397043523,0405C530,true,Rx,0,5,00,24,FE,FF,FD,00,00,00,
-1762630397041987,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397041304,04098C31,true,Rx,0,3,00,91,09,00,00,00,00,00,
-1762630397041219,04098C51,true,Rx,0,3,00,B5,00,00,00,00,00,00,
-1762630397033539,0401E411,true,Rx,0,7,00,05,DF,00,A1,FF,01,00,
-1762630397033411,0401E411,true,Rx,0,7,01,05,B6,FF,F5,FE,01,00,
-1762630397033283,0401E451,true,Rx,0,8,00,76,48,03,00,00,C2,FB,
-1762630397033112,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630397033027,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630397032856,0401E451,true,Rx,0,8,01,76,74,FE,FF,FF,F6,FC,
-1762630397031491,040A2012,true,Rx,0,8,F8,FF,3E,FF,24,05,76,EA,
-1762630397031320,04056412,true,Rx,0,8,FE,FF,FA,FF,C7,01,76,EA,
-1762630397029913,040A2011,true,Rx,0,8,A2,FF,DE,FF,C1,03,79,EA,
-1762630397029742,04056411,true,Rx,0,8,FC,FF,03,00,7F,00,79,EA,
-1762630397027182,0401E412,true,Rx,0,7,00,05,6F,00,C4,FE,01,00,
-1762630397027054,0401E412,true,Rx,0,7,01,05,1D,00,43,FF,01,00,
-1762630397026926,0401E452,true,Rx,0,8,01,7B,08,03,00,00,0D,FB,
-1762630397026755,0401E452,true,Rx,0,8,00,7B,19,FD,FF,FF,34,F8,
-1762630397025091,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630397024963,0401E481,true,Rx,0,4,11,00,A2,FF,00,00,00,00,
-1762630397024878,0401E481,true,Rx,0,4,12,00,C6,FE,00,00,00,00,
-1762630397024750,0401E481,true,Rx,0,4,12,01,46,FF,00,00,00,00,
-1762630397022702,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397020484,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630397017241,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630397017113,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630397013572,0401E411,true,Rx,0,7,00,05,E5,00,A7,FF,01,00,
-1762630397013444,0401E411,true,Rx,0,7,01,05,B6,FF,F7,FE,01,00,
-1762630397013273,0401E451,true,Rx,0,8,00,8A,47,03,00,00,BF,FB,
-1762630397013145,0401E451,true,Rx,0,8,01,8A,72,FE,FF,FF,F7,FC,
-1762630397011481,040A2012,true,Rx,0,8,3F,00,FD,FF,11,03,8A,EA,
-1762630397011353,04056412,true,Rx,0,8,FF,FF,FA,FF,C1,01,8A,EA,
-1762630397009903,040A2011,true,Rx,0,8,4D,00,F2,FF,10,04,8D,EA,
-1762630397009775,04056411,true,Rx,0,8,FC,FF,03,00,7A,00,8D,EA,
-1762630397009561,0405240A,true,Rx,0,3,46,FE,00,00,00,00,00,00,
-1762630397007172,0401E412,true,Rx,0,7,00,05,53,00,BB,FE,01,00,
-1762630397007044,0401E412,true,Rx,0,7,01,05,21,00,3E,FF,01,00,
-1762630397006916,0401E452,true,Rx,0,8,01,8F,06,03,00,00,13,FB,
-1762630397006788,0401E452,true,Rx,0,8,00,8F,16,FD,FF,FF,3C,F8,
-1762630397005209,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630397005124,0401E481,true,Rx,0,4,11,00,A1,FF,00,00,00,00,
-1762630397005039,0401E481,true,Rx,0,4,12,00,C5,FE,00,00,00,00,
-1762630397004911,0401E481,true,Rx,0,4,12,01,47,FF,00,00,00,00,
-1762630397000346,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630396996676,0405C40F,true,Rx,0,8,00,01,07,39,53,25,35,16,
-1762630396996548,0405C42F,true,Rx,0,8,00,64,C2,24,06,00,00,00,
-1762630396996378,0405C40F,true,Rx,0,8,01,01,95,37,A9,2A,BD,18,
-1762630396996250,0405C42F,true,Rx,0,8,01,64,F7,23,8B,00,2C,00,
-1762630396996164,0405C52F,true,Rx,0,5,00,88,00,5F,FF,00,00,00,
-1762630396995994,0405C40F,true,Rx,0,8,02,01,14,37,BC,2E,AB,1B,
-1762630396995866,0405C42F,true,Rx,0,8,02,64,A4,24,F9,FF,4B,00,
-1762630396995738,0405C52F,true,Rx,0,5,02,2B,00,FF,FF,00,00,00,
-1762630396995653,0405C52F,true,Rx,0,5,01,19,00,38,FF,00,00,00,
-1762630396994927,0405C410,true,Rx,0,8,00,01,14,42,DB,39,59,25,
-1762630396994757,0405C430,true,Rx,0,8,00,64,FF,28,5A,00,5D,01,
-1762630396994629,0405C410,true,Rx,0,8,01,01,FA,41,41,37,13,21,
-1762630396994458,0405C430,true,Rx,0,8,01,64,35,28,F1,00,08,FD,
-1762630396994373,0405C530,true,Rx,0,5,00,D0,00,72,FF,00,00,00,
-1762630396994245,0405C410,true,Rx,0,8,02,01,82,41,85,33,5C,1F,
-1762630396994117,0405C430,true,Rx,0,8,02,64,8B,28,16,FF,29,00,
-1762630396993989,0405C530,true,Rx,0,5,02,AF,02,40,01,00,00,00,
-1762630396993861,0405C530,true,Rx,0,5,01,C0,FC,41,FC,00,00,00,
-1762630396993562,0401E411,true,Rx,0,7,00,05,D8,00,A5,FF,01,00,
-1762630396993434,0401E411,true,Rx,0,7,01,05,C1,FF,E6,FE,01,00,
-1762630396993306,0401E451,true,Rx,0,8,01,9E,6F,FE,FF,FF,05,FD,
-1762630396993178,0401E451,true,Rx,0,8,00,9E,46,03,00,00,BC,FB,
-1762630396991514,040A2012,true,Rx,0,8,F1,FF,2A,00,02,04,9E,EA,
-1762630396991386,04056412,true,Rx,0,8,FE,FF,F9,FF,BC,01,9E,EA,
-1762630396989893,040A2011,true,Rx,0,8,B1,FF,51,00,BF,03,A1,EA,
-1762630396989765,04056411,true,Rx,0,8,FC,FF,05,00,76,00,A1,EA,
-1762630396987205,0401E412,true,Rx,0,7,00,05,47,00,B8,FE,01,00,
-1762630396987077,0401E412,true,Rx,0,7,01,05,2A,00,3B,FF,01,00,
-1762630396986906,0401E452,true,Rx,0,8,01,A3,04,03,00,00,1C,FB,
-1762630396986778,0401E452,true,Rx,0,8,00,A3,12,FD,FF,FF,45,F8,
-1762630396985328,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630396985200,0401E481,true,Rx,0,4,11,00,A1,FF,00,00,00,00,
-1762630396985114,0401E481,true,Rx,0,4,12,00,C5,FE,00,00,00,00,
-1762630396984986,0401E481,true,Rx,0,4,12,01,47,FF,00,00,00,00,
-1762630396973552,0401E411,true,Rx,0,7,00,05,DA,00,A5,FF,01,00,
-1762630396973424,0401E411,true,Rx,0,7,01,05,D4,FF,F0,FE,01,00,
-1762630396973296,0401E451,true,Rx,0,8,00,B2,46,03,00,00,B9,FB,
-1762630396973168,0401E451,true,Rx,0,8,01,B2,6D,FE,FF,FF,0B,FD,
-1762630396971504,040A2012,true,Rx,0,8,D0,FF,16,00,DF,04,B2,EA,
-1762630396971376,04056412,true,Rx,0,8,FE,FF,F9,FF,B7,01,B2,EA,
-1762630396969883,040A2011,true,Rx,0,8,26,00,3E,00,91,03,B5,EA,
-1762630396969755,04056411,true,Rx,0,8,FC,FF,04,00,72,00,B5,EA,
-1762630396967707,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396967195,0401E412,true,Rx,0,7,00,05,45,00,B7,FE,01,00,
-1762630396967067,0401E412,true,Rx,0,7,01,05,26,00,42,FF,01,00,
-1762630396966939,0401E452,true,Rx,0,8,01,B7,02,03,00,00,1F,FB,
-1762630396966768,0401E452,true,Rx,0,8,00,B7,0F,FD,FF,FF,4F,F8,
-1762630396965232,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630396965147,0401E481,true,Rx,0,4,11,00,A1,FF,00,00,00,00,
-1762630396965019,0401E481,true,Rx,0,4,12,00,C5,FE,00,00,00,00,
-1762630396964934,0401E481,true,Rx,0,4,12,01,47,FF,00,00,00,00,
-1762630396964507,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396959686,0405240A,true,Rx,0,3,40,FE,00,00,00,00,00,00,
-1762630396953542,0401E411,true,Rx,0,7,00,05,D1,00,A6,FF,01,00,
-1762630396953414,0401E411,true,Rx,0,7,01,05,DE,FF,0C,FF,01,00,
-1762630396953286,0401E451,true,Rx,0,8,00,C6,45,03,00,00,B6,FB,
-1762630396953158,0401E451,true,Rx,0,8,01,C6,6B,FE,FF,FF,FD,FC,
-1762630396951452,040A2012,true,Rx,0,8,F5,FF,35,00,CF,03,C6,EA,
-1762630396951324,04056412,true,Rx,0,8,FE,FF,FA,FF,B2,01,C6,EA,
-1762630396950044,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630396949830,040A2011,true,Rx,0,8,DD,FF,F7,FF,69,04,C9,EA,
-1762630396949702,04056411,true,Rx,0,8,FD,FF,04,00,6E,00,C9,EA,
-1762630396948422,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396947185,0401E412,true,Rx,0,7,00,05,56,00,C9,FE,01,00,
-1762630396947057,0401E412,true,Rx,0,7,01,05,23,00,3D,FF,01,00,
-1762630396946886,0401E452,true,Rx,0,8,01,CB,00,03,00,00,26,FB,
-1762630396946758,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630396946673,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630396946502,0401E452,true,Rx,0,8,00,CB,0B,FD,FF,FF,4C,F8,
-1762630396946374,0405C40F,true,Rx,0,8,00,01,07,39,80,25,48,16,
-1762630396946246,0405C42F,true,Rx,0,8,00,64,BC,24,B2,FF,2A,00,
-1762630396946118,0405C40F,true,Rx,0,8,01,01,74,37,A8,2A,99,19,
-1762630396945948,0405C42F,true,Rx,0,8,01,64,ED,23,FC,FF,8F,00,
-1762630396945862,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396945734,0405C40F,true,Rx,0,8,02,01,1C,37,EA,2E,D4,1B,
-1762630396945606,0405C52F,true,Rx,0,5,01,41,FF,56,FF,00,00,00,
-1762630396945478,0405C42F,true,Rx,0,8,02,64,A5,24,12,00,50,00,
-1762630396945393,0405C52F,true,Rx,0,5,02,F6,FF,23,00,00,00,00,
-1762630396945265,0405C52F,true,Rx,0,5,00,FD,FF,5F,FF,00,00,00,
-1762630396945137,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630396945052,0401E481,true,Rx,0,4,11,00,A4,FF,00,00,00,00,
-1762630396944924,0401E481,true,Rx,0,4,12,00,C8,FE,00,00,00,00,
-1762630396944838,0401E481,true,Rx,0,4,12,01,44,FF,00,00,00,00,
-1762630396944710,0405C410,true,Rx,0,8,00,01,7A,42,B1,39,F0,24,
-1762630396944540,0405C430,true,Rx,0,8,00,64,1C,29,CD,FF,9E,01,
-1762630396944412,0405C410,true,Rx,0,8,01,01,37,42,4A,37,EB,20,
-1762630396944284,0405C430,true,Rx,0,8,01,64,7E,28,C5,FE,9D,FF,
-1762630396944156,0405C530,true,Rx,0,5,01,28,FC,47,FC,00,00,00,
-1762630396944028,0405C410,true,Rx,0,8,02,01,B5,41,82,33,24,1F,
-1762630396943900,0405C430,true,Rx,0,8,02,64,74,28,8D,FE,A1,FF,
-1762630396943772,0405C530,true,Rx,0,5,02,30,00,3A,02,00,00,00,
-1762630396943687,0405C530,true,Rx,0,5,00,84,FF,4F,01,00,00,00,
-1762630396941639,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396941383,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396941255,04098C31,true,Rx,0,3,00,82,09,00,00,00,00,00,
-1762630396941169,04098C51,true,Rx,0,3,00,8E,00,00,00,00,00,00,
-1762630396939292,1C00005A,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630396939164,1C00005A,true,Rx,0,8,01,CD,00,49,C6,14,03,00,
-1762630396939036,1C00005A,true,Rx,0,5,01,00,00,9C,03,00,00,00,
-1762630396938311,04001442,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396938140,1C000342,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630396938055,04001462,true,Rx,0,1,45,00,00,00,00,00,00,00,
-1762630396937969,040014A2,true,Rx,0,2,50,4B,00,00,00,00,00,00,
-1762630396937884,04001482,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396937756,040014C2,true,Rx,0,4,00,00,00,00,00,00,00,00,
-1762630396937713,04001542,true,Rx,0,2,8F,FB,00,00,00,00,00,00,
-1762630396937628,04001562,true,Rx,0,2,14,00,00,00,00,00,00,00,
-1762630396937500,1C000342,true,Rx,0,8,01,CD,01,49,C6,14,03,00,
-1762630396937372,04001522,true,Rx,0,2,93,00,00,00,00,00,00,00,
-1762630396937287,040015A2,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396937244,04001722,true,Rx,0,1,5E,00,00,00,00,00,00,00,
-1762630396937116,04001682,true,Rx,0,6,FB,A9,7D,00,11,00,00,00,
-1762630396936988,1C000342,true,Rx,0,5,00,00,00,93,03,00,00,00,
-1762630396936903,040015E2,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630396936817,04001602,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396936732,04001622,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396936647,04001642,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630396936476,04001662,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630396936305,040016C2,true,Rx,0,5,00,00,00,00,00,00,00,00,
-1762630396936092,1C0003E6,true,Rx,0,8,02,FC,23,00,0A,10,02,B1,
-1762630396935922,1C0003E6,true,Rx,0,8,01,E2,02,0A,10,1B,00,14,
-1762630396935751,1C0003E6,true,Rx,0,8,00,0D,0F,12,0F,10,0F,13,
-1762630396935623,1C0003E6,true,Rx,0,8,0F,0F,0F,00,00,00,00,00,
-1762630396935452,1C0003E6,true,Rx,0,7,00,00,00,00,00,E3,03,00,
-1762630396935324,1C0003E6,true,Rx,0,8,02,FC,19,00,0A,10,02,B1,
-1762630396935154,1C0003E6,true,Rx,0,8,01,7D,02,0A,10,1C,00,0A,
-1762630396934983,1C0003E6,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1762630396934855,1C0003E6,true,Rx,0,5,00,00,00,13,03,00,00,00,
-1762630396933532,0401E411,true,Rx,0,7,00,05,E3,00,A4,FF,01,00,
-1762630396933404,0401E411,true,Rx,0,7,01,05,DE,FF,FF,FE,01,00,
-1762630396933276,0401E451,true,Rx,0,8,00,DA,44,03,00,00,B6,FB,
-1762630396933106,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630396933020,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630396932892,0401E451,true,Rx,0,8,01,DA,69,FE,FF,FF,F9,FC,
-1762630396931484,040A2012,true,Rx,0,8,03,00,19,00,7A,03,DA,EA,
-1762630396931314,04056412,true,Rx,0,8,FF,FF,FA,FF,AE,01,DA,EA,
-1762630396929863,040A2011,true,Rx,0,8,F0,FF,04,00,62,03,DD,EA,
-1762630396929735,04056411,true,Rx,0,8,FD,FF,03,00,6A,00,DD,EA,
-1762630396928242,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630396928071,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630396927175,1C0000DA,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630396927090,0401E412,true,Rx,0,7,00,05,66,00,CD,FE,01,00,
-1762630396926962,0401E412,true,Rx,0,7,01,05,1D,00,44,FF,01,00,
-1762630396926791,0401E452,true,Rx,0,8,01,DF,FE,02,00,00,26,FB,
-1762630396926663,0401E452,true,Rx,0,8,00,DF,08,FD,FF,FF,49,F8,
-1762630396926535,1C0000DA,true,Rx,0,5,00,7A,16,40,03,00,00,00,
-1762630396925042,1C000346,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630396924914,1C000346,true,Rx,0,5,00,7A,17,1E,03,00,00,00,
-1762630396924786,0401E481,true,Rx,0,4,11,01,F9,FE,00,00,00,00,
-1762630396924701,0401E481,true,Rx,0,4,11,00,A4,FF,00,00,00,00,
-1762630396924573,0401E481,true,Rx,0,4,12,01,44,FF,00,00,00,00,
-1762630396924487,0401E481,true,Rx,0,4,12,00,C8,FE,00,00,00,00,
-1762630396918344,1C00003A,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630396918216,1C00003A,true,Rx,0,5,00,DA,16,40,03,00,00,00,
-1762630396917320,1C000341,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630396917234,1C000341,true,Rx,0,5,00,DA,17,1E,03,00,00,00,
-1762630396913565,0401E411,true,Rx,0,7,00,05,DC,00,A5,FF,01,00,
-1762630396913437,0401E411,true,Rx,0,7,01,05,DF,FF,0E,FF,01,00,
-1762630396913266,0401E451,true,Rx,0,8,00,EE,43,03,00,00,B6,FB,
-1762630396913138,0401E451,true,Rx,0,8,01,EE,66,FE,FF,FF,EA,FC,
-1762630396911474,040A2012,true,Rx,0,8,0F,00,9A,FF,2D,05,EE,EA,
-1762630396911346,04056412,true,Rx,0,8,FF,FF,FA,FF,AA,01,EE,EA,
-1762630396909853,040A2011,true,Rx,0,8,A9,FF,EA,FF,DB,03,F1,EA,
-1762630396909725,04056411,true,Rx,0,8,FC,FF,02,00,65,00,F1,EA,
-1762630396908317,1C00005A,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630396908232,1C00005A,true,Rx,0,5,00,AA,16,40,03,00,00,00,
-1762630396907635,0405240A,true,Rx,0,3,45,FE,00,00,00,00,00,00,
-1762630396907336,1C000342,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630396907208,0401E412,true,Rx,0,7,00,05,7A,00,CA,FE,01,00,
