Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630422961819,0405C52F,true,Rx,0,5,02,28,00,D7,FF,00,00,00,
-1762630422961691,0405C52F,true,Rx,0,5,01,74,00,0F,00,00,00,00,
-1762630422961179,0401E411,true,Rx,0,7,00,05,32,00,7C,FF,01,00,
-1762630422961051,0401E411,true,Rx,0,7,01,05,FE,FF,B6,FF,01,00,
-1762630422960923,0401E451,true,Rx,0,8,01,84,50,FF,FF,FF,A3,FE,
-1762630422960795,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422960667,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422960496,0401E451,true,Rx,0,8,00,84,65,00,00,00,69,FC,
-1762630422960368,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422960283,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422960198,0401E481,true,Rx,0,4,12,01,71,FF,00,00,00,00,
-1762630422960112,0401E481,true,Rx,0,4,12,00,95,FF,00,00,00,00,
-1762630422959942,0405C410,true,Rx,0,8,00,01,EE,42,A5,5A,BD,0E,
-1762630422959814,0405C430,true,Rx,0,8,00,64,AA,2B,22,00,7D,00,
-1762630422959686,0405C410,true,Rx,0,8,01,01,18,43,5C,5A,58,35,
-1762630422959558,0405C430,true,Rx,0,8,01,64,71,2B,9D,00,50,FE,
-1762630422959387,0405C530,true,Rx,0,5,01,24,01,F7,00,00,00,00,
-1762630422959302,0405C410,true,Rx,0,8,02,01,BC,3D,F2,57,7C,3B,
-1762630422959131,0405C430,true,Rx,0,8,02,64,48,28,00,00,58,FF,
-1762630422959003,0405C530,true,Rx,0,5,02,0F,00,2B,FF,00,00,00,
-1762630422958918,0405C530,true,Rx,0,5,00,6C,00,86,00,00,00,00,
-1762630422954865,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422954481,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422954097,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422952859,04001442,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422952731,04001462,true,Rx,0,1,41,00,00,00,00,00,00,00,
-1762630422952646,040014A2,true,Rx,0,2,D0,4A,00,00,00,00,00,00,
-1762630422952475,04001482,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422952390,040014C2,true,Rx,0,4,00,00,00,00,00,00,00,00,
-1762630422952305,04001542,true,Rx,0,2,AE,FD,00,00,00,00,00,00,
-1762630422952177,04001562,true,Rx,0,2,15,00,00,00,00,00,00,00,
-1762630422952049,04001522,true,Rx,0,2,93,00,00,00,00,00,00,00,
-1762630422951963,040015A2,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422951835,04001722,true,Rx,0,1,5E,00,00,00,00,00,00,00,
-1762630422951665,04001682,true,Rx,0,6,6B,CC,90,00,11,00,00,00,
-1762630422951579,040015E2,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422951451,04001602,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422951323,04001622,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422951195,04001642,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422951025,04001662,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422950897,040016C2,true,Rx,0,5,00,00,00,00,00,00,00,00,
-1762630422950641,1C0003E6,true,Rx,0,8,02,FC,23,00,0A,10,02,B1,
-1762630422950470,1C0003E6,true,Rx,0,8,01,E2,02,0A,10,1B,00,14,
-1762630422950342,1C0003E6,true,Rx,0,8,00,F4,0E,F8,0E,F6,0E,F8,
-1762630422950171,1C0003E6,true,Rx,0,8,0E,F6,0E,00,00,00,00,00,
-1762630422950001,1C0003E6,true,Rx,0,7,00,00,00,00,00,95,03,00,
-1762630422949873,1C0003E6,true,Rx,0,8,02,FC,19,00,0A,10,02,B1,
-1762630422949702,1C0003E6,true,Rx,0,8,01,7D,02,0A,10,1C,00,0A,
-1762630422949617,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422949489,1C0003E6,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1762630422949361,1C0003E6,true,Rx,0,5,00,00,00,13,03,00,00,00,
-1762630422948507,0401E412,true,Rx,0,7,00,05,18,00,94,FF,01,00,
-1762630422948379,0401E412,true,Rx,0,7,01,05,32,00,6E,FF,01,00,
-1762630422948252,0401E452,true,Rx,0,8,01,90,E8,F6,FF,FF,CF,FB,
-1762630422948124,0401E452,true,Rx,0,8,00,90,91,F6,FF,FF,B0,FC,
-1762630422946758,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422945521,040A2011,true,Rx,0,8,E5,FF,3B,00,29,04,93,D8,
-1762630422945350,04056411,true,Rx,0,8,FC,FF,09,00,59,FC,93,D8,
-1762630422944881,040A2012,true,Rx,0,8,31,FF,EF,FF,0A,04,93,D8,
-1762630422944710,04056412,true,Rx,0,8,05,00,0C,00,D2,04,93,D8,
-1762630422941169,0401E411,true,Rx,0,7,00,05,2B,00,80,FF,01,00,
-1762630422941041,0401E411,true,Rx,0,7,01,05,00,00,B9,FF,01,00,
-1762630422940913,0401E451,true,Rx,0,8,00,98,64,00,00,00,62,FC,
-1762630422940785,0401E451,true,Rx,0,8,01,98,4F,FF,FF,FF,9F,FE,
-1762630422940657,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422940572,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422940444,0401E481,true,Rx,0,4,12,01,71,FF,00,00,00,00,
-1762630422940358,0401E481,true,Rx,0,4,12,00,95,FF,00,00,00,00,
-1762630422928540,0401E412,true,Rx,0,7,00,05,2B,00,9D,FF,01,00,
-1762630422928412,0401E412,true,Rx,0,7,01,05,2E,00,6E,FF,01,00,
-1762630422928284,0401E452,true,Rx,0,8,01,A4,E6,F6,FF,FF,D1,FB,
-1762630422928156,0401E452,true,Rx,0,8,00,A4,90,F6,FF,FF,AA,FC,
-1762630422928071,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422927986,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422925511,040A2011,true,Rx,0,8,91,00,F0,FF,81,03,A7,D8,
-1762630422925383,04056411,true,Rx,0,8,FC,FF,08,00,5A,FC,A7,D8,
-1762630422924999,040A2012,true,Rx,0,8,23,00,50,00,E0,03,A7,D8,
-1762630422924871,04056412,true,Rx,0,8,05,00,0B,00,D4,04,A7,D8,
-1762630422923847,0405240A,true,Rx,0,3,2D,01,00,00,00,00,00,00,
-1762630422923762,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630422923591,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422921202,0401E411,true,Rx,0,7,00,05,28,00,7C,FF,01,00,
-1762630422921074,0401E411,true,Rx,0,7,01,05,FA,FF,B1,FF,01,00,
-1762630422920903,0401E451,true,Rx,0,8,01,AC,4E,FF,FF,FF,A0,FE,
-1762630422920775,0401E451,true,Rx,0,8,00,AC,63,00,00,00,5E,FC,
-1762630422920690,0401E481,true,Rx,0,4,11,01,B2,FF,00,00,00,00,
-1762630422920562,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422920477,0401E481,true,Rx,0,4,12,01,70,FF,00,00,00,00,
-1762630422920349,0401E481,true,Rx,0,4,12,00,96,FF,00,00,00,00,
-1762630422912712,0405C40F,true,Rx,0,8,00,01,E8,38,AE,37,F7,1B,
-1762630422912584,0405C42F,true,Rx,0,8,00,64,FA,26,2D,00,16,00,
-1762630422912456,0405C40F,true,Rx,0,8,01,01,3D,3A,8D,38,F9,0D,
-1762630422912285,0405C42F,true,Rx,0,8,01,64,B4,28,EE,FF,A9,FF,
-1762630422912200,0405C52F,true,Rx,0,5,00,4D,00,0C,00,00,00,00,
-1762630422912072,0405C40F,true,Rx,0,8,02,01,FD,3C,A9,39,9B,E8,
-1762630422911901,0405C42F,true,Rx,0,8,02,64,4B,26,D7,FF,2A,00,
-1762630422911816,0405C52F,true,Rx,0,5,02,FE,FF,0F,00,00,00,00,
-1762630422911688,0405C52F,true,Rx,0,5,01,41,00,8F,FF,00,00,00,
-1762630422910920,0405C410,true,Rx,0,8,00,01,00,43,92,5A,B8,F7,
-1762630422910792,0405C430,true,Rx,0,8,00,64,C7,2B,E5,00,C3,00,
-1762630422910664,0405C410,true,Rx,0,8,01,01,34,43,1C,5A,84,35,
-1762630422910493,0405C430,true,Rx,0,8,01,64,96,2B,1F,00,69,00,
-1762630422910408,0405C530,true,Rx,0,5,00,F7,FF,1D,00,00,00,00,
-1762630422910237,0405C410,true,Rx,0,8,02,01,F3,3D,BB,56,60,3C,
-1762630422910109,0405C430,true,Rx,0,8,02,64,90,28,A3,FF,C6,00,
-1762630422909981,0405C530,true,Rx,0,5,02,C1,00,F1,FF,00,00,00,
-1762630422909896,0405C530,true,Rx,0,5,01,C9,00,42,01,00,00,00,
-1762630422908530,0401E412,true,Rx,0,7,00,05,31,00,A7,FF,01,00,
-1762630422908402,0401E412,true,Rx,0,7,01,05,2A,00,69,FF,01,00,
-1762630422908274,0401E452,true,Rx,0,8,01,B8,E4,F6,FF,FF,D6,FB,
-1762630422908146,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422908018,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422907890,0401E452,true,Rx,0,8,00,B8,8F,F6,FF,FF,9E,FC,
-1762630422905501,040A2011,true,Rx,0,8,EE,FF,7E,FF,DA,03,BB,D8,
-1762630422905331,04056411,true,Rx,0,8,FC,FF,08,00,5C,FC,BB,D8,
-1762630422904904,040A2012,true,Rx,0,8,96,FF,11,00,5F,03,BB,D8,
-1762630422904776,04056412,true,Rx,0,8,05,00,0C,00,D6,04,BB,D8,
-1762630422904093,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422901192,0401E411,true,Rx,0,7,00,05,2F,00,7D,FF,01,00,
-1762630422901064,0401E411,true,Rx,0,7,01,05,02,00,B1,FF,01,00,
-1762630422900936,0401E451,true,Rx,0,8,01,C0,4E,FF,FF,FF,A0,FE,
-1762630422900765,0401E451,true,Rx,0,8,00,C0,61,00,00,00,59,FC,
-1762630422900680,0401E481,true,Rx,0,4,11,01,B2,FF,00,00,00,00,
-1762630422900552,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422900467,0401E481,true,Rx,0,4,12,01,70,FF,00,00,00,00,
-1762630422900339,0401E481,true,Rx,0,4,12,00,96,FF,00,00,00,00,
-1762630422888563,0401E412,true,Rx,0,7,00,05,40,00,A9,FF,01,00,
-1762630422888435,0401E412,true,Rx,0,7,01,05,37,00,7C,FF,01,00,
-1762630422888307,0401E452,true,Rx,0,8,01,CC,E3,F6,FF,FF,CD,FB,
-1762630422888137,0401E452,true,Rx,0,8,00,CC,8E,F6,FF,FF,90,FC,
-1762630422885491,040A2011,true,Rx,0,8,48,FF,CD,FF,E7,03,CF,D8,
-1762630422885363,04056411,true,Rx,0,8,FC,FF,07,00,5D,FC,CF,D8,
-1762630422885065,040A2012,true,Rx,0,8,C6,FF,AE,FF,65,04,CF,D8,
-1762630422884937,04056412,true,Rx,0,8,05,00,0B,00,D7,04,CF,D8,
-1762630422881182,0401E411,true,Rx,0,7,00,05,34,00,7D,FF,01,00,
-1762630422881054,0401E411,true,Rx,0,7,01,05,00,00,B8,FF,01,00,
-1762630422880926,0401E451,true,Rx,0,8,01,D4,4D,FF,FF,FF,9C,FE,
-1762630422880798,0401E451,true,Rx,0,8,00,D4,60,00,00,00,54,FC,
-1762630422880670,0401E481,true,Rx,0,4,11,01,B2,FF,00,00,00,00,
-1762630422880585,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422880457,0401E481,true,Rx,0,4,12,01,70,FF,00,00,00,00,
-1762630422880371,0401E481,true,Rx,0,4,12,00,96,FF,00,00,00,00,
-1762630422876958,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422876873,04098C51,true,Rx,0,3,00,F1,FF,00,00,00,00,00,
-1762630422875124,0405240A,true,Rx,0,3,31,01,00,00,00,00,00,00,
-1762630422873801,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422871838,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422868553,0401E412,true,Rx,0,7,00,05,3F,00,AC,FF,01,00,
-1762630422868425,0401E412,true,Rx,0,7,01,05,47,00,7E,FF,01,00,
-1762630422868297,0401E452,true,Rx,0,8,01,E0,E1,F6,FF,FF,C3,FB,
-1762630422868169,0401E452,true,Rx,0,8,00,E0,8D,F6,FF,FF,80,FC,
-1762630422865481,040A2011,true,Rx,0,8,6B,00,21,00,D0,03,E3,D8,
-1762630422865353,04056411,true,Rx,0,8,FB,FF,07,00,5E,FC,E3,D8,
-1762630422864841,040A2012,true,Rx,0,8,B7,FF,75,00,D5,03,E3,D8,
-1762630422864756,04056412,true,Rx,0,8,02,00,0B,00,DA,04,E3,D8,
-1762630422862751,0405C40F,true,Rx,0,8,00,01,EB,38,E7,37,21,1C,
-1762630422862623,0405C42F,true,Rx,0,8,00,64,EE,26,3B,00,4C,00,
-1762630422862452,0405C40F,true,Rx,0,8,01,01,2F,3A,8E,38,DB,0E,
-1762630422862324,0405C42F,true,Rx,0,8,01,64,D1,28,2D,00,1A,00,
-1762630422862239,0405C52F,true,Rx,0,5,00,D3,FF,1E,00,00,00,00,
-1762630422862068,0405C40F,true,Rx,0,8,02,01,EE,3C,9C,39,C7,E8,
-1762630422861940,0405C42F,true,Rx,0,8,02,64,C0,26,01,00,29,00,
-1762630422861812,0405C52F,true,Rx,0,5,02,ED,FF,20,00,00,00,00,
-1762630422861727,0405C52F,true,Rx,0,5,01,61,00,D5,FF,00,00,00,
-1762630422861172,0401E411,true,Rx,0,7,00,05,3D,00,80,FF,01,00,
-1762630422861044,0401E411,true,Rx,0,7,01,05,FF,FF,B5,FF,01,00,
-1762630422860916,0401E451,true,Rx,0,8,01,E8,4C,FF,FF,FF,9A,FE,
-1762630422860788,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422860660,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422860532,0401E451,true,Rx,0,8,00,E8,5F,00,00,00,4D,FC,
-1762630422860404,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422860319,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422860191,0401E481,true,Rx,0,4,12,01,72,FF,00,00,00,00,
-1762630422860063,0401E481,true,Rx,0,4,12,00,94,FF,00,00,00,00,
-1762630422859935,0405C410,true,Rx,0,8,00,01,1B,43,4A,5A,FC,EA,
-1762630422859807,0405C430,true,Rx,0,8,00,64,D8,2B,39,00,C4,00,
-1762630422859679,0405C410,true,Rx,0,8,01,01,7A,43,C2,58,56,35,
-1762630422859551,0405C430,true,Rx,0,8,01,64,F0,2B,81,FE,F0,01,
-1762630422859423,0405C530,true,Rx,0,5,01,B2,00,3C,FF,00,00,00,
-1762630422859295,0405C410,true,Rx,0,8,02,01,6A,3E,0E,55,C2,3C,
-1762630422859124,0405C430,true,Rx,0,8,02,64,A2,28,CA,FF,E4,00,
-1762630422858996,0405C530,true,Rx,0,5,02,83,00,C4,00,00,00,00,
-1762630422858911,0405C530,true,Rx,0,5,00,7B,FF,8C,00,00,00,00,
-1762630422855327,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422853834,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422852938,1C0000DA,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630422852810,1C0000DA,true,Rx,0,5,00,6B,16,40,03,00,00,00,
-1762630422852554,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422850847,1C000346,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630422850719,1C000346,true,Rx,0,5,00,6B,17,1E,03,00,00,00,
-1762630422850335,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422848543,0401E412,true,Rx,0,7,00,05,57,00,AC,FF,01,00,
-1762630422848415,0401E412,true,Rx,0,7,01,05,31,00,77,FF,01,00,
-1762630422848287,0401E452,true,Rx,0,8,01,F4,E0,F6,FF,FF,C0,FB,
-1762630422848159,0401E452,true,Rx,0,8,00,F4,8D,F6,FF,FF,6E,FC,
-1762630422847519,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422845514,040A2011,true,Rx,0,8,C1,FF,23,00,BA,03,F7,D8,
-1762630422845386,04056411,true,Rx,0,8,FA,FF,07,00,5F,FC,F7,D8,
-1762630422844874,040A2012,true,Rx,0,8,3A,FF,CF,00,01,04,F7,D8,
-1762630422844746,04056412,true,Rx,0,8,02,00,0A,00,DD,04,F7,D8,
-1762630422844021,1C00003A,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630422843893,1C00003A,true,Rx,0,5,00,7F,16,40,03,00,00,00,
-1762630422842954,1C000341,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630422842826,1C000341,true,Rx,0,5,00,7F,17,1E,03,00,00,00,
-1762630422841162,0401E411,true,Rx,0,7,00,05,42,00,81,FF,01,00,
-1762630422841034,0401E411,true,Rx,0,7,01,05,FD,FF,B5,FF,01,00,
-1762630422840906,0401E451,true,Rx,0,8,01,FC,4C,FF,FF,FF,99,FE,
-1762630422840736,0401E451,true,Rx,0,8,00,FC,5E,00,00,00,45,FC,
-1762630422840650,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422840565,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422840437,0401E481,true,Rx,0,4,12,01,72,FF,00,00,00,00,
-1762630422840309,0401E481,true,Rx,0,4,12,00,94,FF,00,00,00,00,
-1762630422834848,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630422834677,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422828576,0401E412,true,Rx,0,7,00,05,6C,00,AF,FF,01,00,
-1762630422828448,0401E412,true,Rx,0,7,01,05,2C,00,68,FF,01,00,
-1762630422828278,0401E452,true,Rx,0,8,01,08,DE,F6,FF,FF,C7,FB,
-1762630422828150,0401E452,true,Rx,0,8,00,08,8C,F6,FF,FF,5A,FC,
-1762630422827126,1C00005A,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630422826998,1C00005A,true,Rx,0,5,00,6F,16,40,03,00,00,00,
-1762630422825504,040A2011,true,Rx,0,8,31,00,1B,00,F2,03,0B,D9,
-1762630422825376,04056411,true,Rx,0,8,FA,FF,08,00,60,FC,0B,D9,
-1762630422825120,0405240A,true,Rx,0,3,32,01,00,00,00,00,00,00,
-1762630422824907,040A2012,true,Rx,0,8,5B,00,DF,FF,D4,03,0B,D9,
-1762630422824736,04056412,true,Rx,0,8,04,00,0B,00,E0,04,0B,D9,
-1762630422824608,1C000342,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630422824480,1C000342,true,Rx,0,5,00,6F,17,1E,03,00,00,00,
-1762630422821195,0401E411,true,Rx,0,7,00,05,4A,00,84,FF,01,00,
-1762630422821067,0401E411,true,Rx,0,7,01,05,01,00,AE,FF,01,00,
-1762630422820939,0401E451,true,Rx,0,8,00,10,5D,00,00,00,3B,FC,
-1762630422820768,0401E451,true,Rx,0,8,01,10,4B,FF,FF,FF,9C,FE,
-1762630422820683,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422820555,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422820470,0401E481,true,Rx,0,4,12,01,72,FF,00,00,00,00,
-1762630422820342,0401E481,true,Rx,0,4,12,00,94,FF,00,00,00,00,
-1762630422812577,0405C40F,true,Rx,0,8,00,01,F0,38,0A,38,47,1C,
-1762630422812449,0405C42F,true,Rx,0,8,00,64,F5,26,3D,00,57,00,
-1762630422812321,0405C40F,true,Rx,0,8,01,01,2F,3A,00,39,BB,0E,
-1762630422812150,0405C42F,true,Rx,0,8,01,64,C3,28,D2,FF,66,00,
-1762630422812065,0405C52F,true,Rx,0,5,00,B4,FF,E5,FF,00,00,00,
-1762630422811937,0405C40F,true,Rx,0,8,02,01,E8,3C,E8,39,26,E9,
-1762630422811766,0405C42F,true,Rx,0,8,02,64,1B,27,0B,00,3A,00,
-1762630422811681,0405C52F,true,Rx,0,5,02,FD,FF,2D,00,00,00,00,
-1762630422811553,0405C52F,true,Rx,0,5,01,C2,FF,6B,00,00,00,00,
-1762630422810913,0405C410,true,Rx,0,8,00,01,46,43,EA,59,2F,E4,
-1762630422810785,0405C430,true,Rx,0,8,00,64,96,2B,75,00,5A,01,
-1762630422810614,0405C410,true,Rx,0,8,01,01,A5,43,3E,58,98,35,
-1762630422810486,0405C430,true,Rx,0,8,01,64,04,2C,5C,00,0C,02,
-1762630422810358,0405C530,true,Rx,0,5,00,F0,FE,1C,01,00,00,00,
-1762630422810230,0405C410,true,Rx,0,8,02,01,E2,3E,E3,52,9E,3C,
-1762630422810102,0405C430,true,Rx,0,8,02,64,FC,28,F5,00,1E,01,
-1762630422809974,0405C530,true,Rx,0,5,02,E1,00,4C,01,00,00,00,
-1762630422809889,0405C530,true,Rx,0,5,01,55,00,CF,00,00,00,00,
-1762630422808566,0401E412,true,Rx,0,7,00,05,76,00,B8,FF,01,00,
-1762630422808438,0401E412,true,Rx,0,7,01,05,27,00,62,FF,01,00,
-1762630422808268,0401E452,true,Rx,0,8,01,1C,DC,F6,FF,FF,D3,FB,
-1762630422808140,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422808012,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422807884,0401E452,true,Rx,0,8,00,1C,8B,F6,FF,FF,3F,FC,
-1762630422805494,040A2011,true,Rx,0,8,D4,FF,F4,FF,BE,03,1F,D9,
-1762630422805366,04056411,true,Rx,0,8,FB,FF,08,00,60,FC,1F,D9,
-1762630422804897,040A2012,true,Rx,0,8,06,00,F5,FF,AA,03,1F,D9,
-1762630422804726,04056412,true,Rx,0,8,03,00,0B,00,E3,04,1F,D9,
-1762630422804086,04072001,true,Rx,0,4,01,00,01,00,00,00,00,00,
-1762630422801185,0401E411,true,Rx,0,7,00,05,46,00,8B,FF,01,00,
-1762630422801057,0401E411,true,Rx,0,7,01,05,FE,FF,A0,FF,01,00,
-1762630422800929,0401E451,true,Rx,0,8,00,24,5C,00,00,00,2C,FC,
-1762630422800759,0401E451,true,Rx,0,8,01,24,4A,FF,FF,FF,AA,FE,
-1762630422800673,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422800545,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422800460,0401E481,true,Rx,0,4,12,01,72,FF,00,00,00,00,
-1762630422800332,0401E481,true,Rx,0,4,12,00,94,FF,00,00,00,00,
-1762630422794658,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422792780,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422788556,0401E412,true,Rx,0,7,00,05,75,00,B2,FF,01,00,
-1762630422788428,0401E412,true,Rx,0,7,01,05,2F,00,77,FF,01,00,
-1762630422788300,0401E452,true,Rx,0,8,01,30,DB,F6,FF,FF,D0,FB,
-1762630422788172,0401E452,true,Rx,0,8,00,30,8A,F6,FF,FF,29,FC,
-1762630422785527,040A2011,true,Rx,0,8,8F,FF,DA,FF,87,03,33,D9,
-1762630422785399,04056411,true,Rx,0,8,FC,FF,09,00,61,FC,33,D9,
-1762630422784845,040A2012,true,Rx,0,8,1F,00,77,FF,86,04,33,D9,
-1762630422784717,04056412,true,Rx,0,8,02,00,0C,00,E5,04,33,D9,
-1762630422781175,0401E411,true,Rx,0,7,00,05,3F,00,82,FF,01,00,
-1762630422781047,0401E411,true,Rx,0,7,01,05,FB,FF,AB,FF,01,00,
-1762630422780919,0401E451,true,Rx,0,8,01,38,49,FF,FF,FF,B0,FE,
-1762630422780749,0401E451,true,Rx,0,8,00,38,5A,00,00,00,23,FC,
-1762630422780663,0401E481,true,Rx,0,4,11,01,B3,FF,00,00,00,00,
-1762630422780535,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422780450,0401E481,true,Rx,0,4,12,01,72,FF,00,00,00,00,
-1762630422780322,0401E481,true,Rx,0,4,12,00,94,FF,00,00,00,00,
-1762630422776952,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422776866,04098C51,true,Rx,0,3,00,F3,FF,00,00,00,00,00,
-1762630422774008,0405240A,true,Rx,0,3,36,01,00,00,00,00,00,00,
-1762630422771362,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422768589,0401E412,true,Rx,0,7,00,05,6B,00,AB,FF,01,00,
-1762630422768461,0401E412,true,Rx,0,7,01,05,2E,00,7B,FF,01,00,
-1762630422768291,0401E452,true,Rx,0,8,01,44,D9,F6,FF,FF,CA,FB,
-1762630422768163,0401E452,true,Rx,0,8,00,44,89,F6,FF,FF,18,FC,
-1762630422768077,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422765517,040A2011,true,Rx,0,8,B0,FF,BD,FF,2F,04,47,D9,
-1762630422765389,04056411,true,Rx,0,8,FC,FF,09,00,63,FC,47,D9,
-1762630422764835,040A2012,true,Rx,0,8,BA,FF,DB,FF,B2,03,47,D9,
-1762630422764707,04056412,true,Rx,0,8,01,00,0C,00,E7,04,47,D9,
-1762630422762744,0405C40F,true,Rx,0,8,00,01,F2,38,25,38,5A,1C,
-1762630422762573,0405C42F,true,Rx,0,8,00,64,F9,26,57,00,5A,00,
-1762630422762488,0405C52F,true,Rx,0,5,00,A9,FF,C8,FF,00,00,00,
-1762630422762317,0405C40F,true,Rx,0,8,01,01,3E,3A,F4,38,EE,0E,
-1762630422762189,0405C42F,true,Rx,0,8,01,64,D1,28,B7,FF,3C,00,
-1762630422762061,0405C40F,true,Rx,0,8,02,01,EC,3C,15,3A,0B,E9,
-1762630422761933,0405C42F,true,Rx,0,8,02,64,40,27,1B,00,3D,00,
-1762630422761805,0405C52F,true,Rx,0,5,02,E6,FF,3A,00,00,00,00,
-1762630422761677,0405C52F,true,Rx,0,5,01,96,FF,6C,00,00,00,00,
-1762630422761165,0401E411,true,Rx,0,7,00,05,46,00,77,FF,01,00,
-1762630422761037,0401E411,true,Rx,0,7,01,05,FE,FF,A5,FF,01,00,
-1762630422760909,0401E451,true,Rx,0,8,01,4C,48,FF,FF,FF,BA,FE,
-1762630422760781,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422760653,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422760483,0401E451,true,Rx,0,8,00,4C,59,00,00,00,23,FC,
-1762630422760355,0401E481,true,Rx,0,4,11,01,B4,FF,00,00,00,00,
-1762630422760270,0401E481,true,Rx,0,4,11,00,76,FF,00,00,00,00,
-1762630422760184,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630422760099,0401E481,true,Rx,0,4,12,00,92,FF,00,00,00,00,
-1762630422759971,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422759843,0405C410,true,Rx,0,8,00,01,50,43,2B,59,25,E0,
-1762630422759715,0405C430,true,Rx,0,8,00,64,79,2B,DA,00,43,01,
-1762630422759587,0405C410,true,Rx,0,8,01,01,B2,43,04,58,A1,35,
